@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2007-01-25, 1382.36, 6314.8, 6227.6, 6320.9, 6227.6, 44686.73, 44177.2, 44808.37, 44041.07, 6748.37, 6692.65, 6759.95, 6681.66, 1861.46, 1857.65, 1879.5, 1857.65, 1662.28, 1664.18, 1690.32, 1658.48, 4089.9, 4066.6, 4098.25, 4065.75, 1440.13, 1427.96, 1440.14, 1427.96, 2.588, 2.591, 2.591, 2.565, 2466.28, 2443.01, 2466.28, 2440.82, 119.945, 120.49, 120.555, 119.88, 1.1784, 1.1808, 1.1839, 1.1766, 45032.0, 44700.0, 44990.0, 44270.0, 21.2919, 21.2791, 21.2919, 21.2791, 55.37, 54.97, 55.45, 53.66, 27338.3, 26813.69, 27338.37, 26813.69, 12621.77, 12534.37, 12659.42, 12489.98, 116.95, 115.3, 117.3, 115.3, 1177.89, 1175.13, 1181.51, 1174.84, 55.43, 54.9, 55.61, 53.88, 1842.62, 1861.94, 1863.94, 1838.18, 1.2012, 1.2156, 1.218, 1.1958, 794.03, 786.59, 794.06, 786.59, 647.6, 640.3, 640.3, 640.3, 400.75, 409.0, 411.0, 397.25, 1805.69, 1815.51, 1819.31, 1798.29, 4.095, 4.095, 4.095, 4.095, 0.7003, 0.701, 0.7024, 0.6920000000000001, 2909.54, 2907.16, 2915.08, 2907.16, 936.1, 939.2, 939.6, 935.9, 946.35, 945.42, 950.03, 944.79, 13010.73, 12875.78, 13030.13, 12875.78, 657.16, 656.62, 657.63, 653.08, 1.5839, 1.5785, 1.587, 1.5419999999999998, 13.200999999999999, 13.165, 13.17, 13.08, 4469.12, 4437.06
2007-01-26, 1371.33, 6269.3, 6314.8, 6335.1, 6262.1, 44549.54, 44431.87, 44747.455, 43955.74000000001, 6719.58, 6743.43, 6771.42, 6703.9, 1880.45, 1862.5, 1886.76, 1862.5, 1681.46, 1662.3, 1695.5, 1662.28, 4147.7, 4092.05, 4157.95, 4090.1, 1423.9, 1440.12, 1440.69, 1422.34, 2.639, 2.645, 2.65, 2.628, 2434.24, 2469.27, 2470.51, 2430.56, 119.895, 119.91, 120.135, 119.79, 1.1832, 1.1785, 1.1833, 1.1731, 44788.0, 44475.0, 44820.0, 44160.0, 21.1979, 21.1863, 21.1979, 21.1863, 54.23, 55.39, 55.9, 54.1, 26899.34, 27341.48, 27453.92, 26793.7, 12502.56, 12621.77, 12670.48, 12461.54, 116.0, 116.5, 117.0, 115.9, 1185.82, 1177.89, 1192.03, 1177.89, 54.12, 55.55, 55.88, 54.05, 1838.4, 1842.22, 1847.68, 1836.02, 1.189, 1.1992, 1.2018, 1.1874, 784.19, 793.92, 794.64, 782.09, 647.8, 647.8, 647.8, 647.8, 407.0, 402.25, 407.5, 398.75, 1773.96, 1804.12, 1805.38, 1764.06, 4.13, 4.13, 4.13, 4.13, 0.6957, 0.6998, 0.7040000000000001, 0.6948, 2945.88, 2909.54, 2950.3, 2909.54, 936.05, 935.35, 937.55, 935.25, 946.38, 949.78, 950.1, 944.3, 12927.28, 13038.24, 13046.6, 12921.8, 660.71, 660.69, 662.13, 658.74, 1.5491, 1.585, 1.602, 1.547, 13.422, 13.422, 13.422, 13.422, 4473.25, 4431.55
2007-01-29, 1363.1, 6228.0, 6269.3, 6271.4, 6226.4, 44412.35, 44686.54, 44686.54, 43870.41, 6690.34, 6690.29, 6731.36, 6659.45, 1863.28, 1880.19, 1880.19, 1862.84, 1669.82, 1681.27, 1681.46, 1664.93, 4136.075, 4120.225, 4162.549999999998, 4102.925, 1422.18, 1423.9, 1427.27, 1416.96, 2.622, 2.61, 2.6180000000000003, 2.6, 2435.49, 2441.1, 2443.44, 2418.61, 120.46, 119.83, 120.61, 119.81, 1.1798, 1.1826, 1.1845, 1.1778, 44544.0, 44250.0, 44650.0, 44050.0, 21.192, 21.1722, 21.192, 21.1722, 55.42, 54.33, 55.58, 54.2, 27045.71, 26899.34, 27049.72, 26595.7, 12487.02, 12503.28, 12582.67, 12391.44, 116.3, 115.7, 116.6, 115.4, 1177.35, 1185.82, 1185.82, 1174.92, 55.29, 54.32, 55.37, 54.16, 1843.16, 1838.08, 1851.72, 1836.21, 1.1897, 1.1896, 1.1935, 1.1863, 788.14, 784.23, 789.07, 778.34, 644.5, 644.5, 644.5, 644.5, 405.5, 407.75, 408.75, 402.0, 1759.21, 1747.42, 1759.21, 1736.32, 4.132, 4.132, 4.132, 4.132, 0.6959, 0.6953, 0.6984, 0.6919, 2937.58, 2945.88, 2972.5, 2937.58, 940.65, 938.95, 941.65, 938.15, 950.095, 952.47, 953.205, 947.885, 12979.26, 12976.2, 13006.83, 12927.28, 657.65, 658.24, 660.12, 655.87, 1.5914, 1.554, 1.595, 1.5525, 13.31, 13.43, 13.43, 13.43, 4418.41, 4384.47
2007-01-30, 1370.72, 6239.9, 6228.0, 6253.7, 6216.0, 43573.49, 44413.6, 44434.64, 43555.24, 6726.01, 6702.45, 6739.5, 6683.38, 1836.77, 1863.91, 1871.9, 1836.59, 1641.98, 1669.82, 1685.03, 1640.44, 4124.45, 4148.4, 4167.15, 4115.75, 1420.62, 1422.03, 1426.94, 1418.46, 2.529, 2.5269999999999997, 2.5269999999999997, 2.5269999999999997, 2441.09, 2434.64, 2451.83, 2431.31, 120.38, 120.4, 120.55, 120.17, 1.1827, 1.1791, 1.1847, 1.1789, 43785.0, 44500.0, 44780.0, 43830.0, 21.3082, 21.2953, 21.3082, 21.2953, 54.01, 55.63, 55.96, 53.75, 26834.05, 27036.86, 27036.86, 26721.5, 12490.78, 12487.1, 12599.74, 12422.93, 116.6, 116.0, 117.7, 115.8, 1178.88, 1177.35, 1181.66, 1173.7, 53.68, 55.46, 55.83, 53.56, 1842.8, 1842.89, 1846.16, 1838.1, 1.1879, 1.1895, 1.1934, 1.1856, 793.1, 787.37, 795.13, 787.2, 643.1, 643.1, 643.1, 643.1, 400.0, 406.0, 407.75, 396.0, 1764.99, 1756.05, 1771.12, 1756.05, 4.147, 4.147, 4.147, 4.147, 0.6954, 0.6955, 0.6989, 0.6937, 2912.78, 2937.58, 2967.3, 2912.78, 940.4, 941.2, 941.5, 938.9, 953.81, 955.16, 956.31, 951.47, 12945.96, 12988.68, 13025.04, 12926.02, 653.92, 658.95, 660.57, 653.64, 1.5489, 1.594, 1.6122, 1.547, 13.19, 13.19, 13.19, 13.19, 4420.16, 4392.18
2007-01-31, 1360.23, 6242.0, 6239.9, 6250.1, 6212.5, 44044.23, 43573.49, 44065.27, 43508.45, 6788.23, 6719.97, 6801.27, 6711.05, 1824.77, 1836.7, 1836.7, 1800.59, 1645.02, 1641.97, 1645.54, 1606.44, 4103.575, 4136.125, 4152.5, 4092.15, 1428.82, 1420.61, 1428.82, 1420.61, 2.55, 2.521, 2.565, 2.521, 2448.64, 2446.66, 2451.0, 2437.42, 120.72, 120.34, 120.81, 120.18, 1.1805, 1.1828, 1.1845, 1.179, 44158.0, 43785.0, 44295.0, 43620.0, 21.3484, 21.3368, 21.3484, 21.3368, 56.97, 53.87, 57.05, 53.82, 27135.37, 26838.18, 27154.18, 26823.62, 12523.31, 12484.7, 12538.06, 12463.07, 116.55, 116.0, 117.1, 115.8, 1190.26, 1178.88, 1190.96, 1172.87, 56.39, 53.79, 56.48, 53.67, 1850.24, 1843.16, 1857.32, 1841.37, 1.1876, 1.1879, 1.1909, 1.1838, 797.97, 793.6, 798.24, 791.84, 644.2, 643.0, 647.5, 640.8, 404.75, 400.0, 405.75, 396.0, 1765.52, 1771.58, 1773.98, 1753.45, 4.1530000000000005, 4.1530000000000005, 4.1530000000000005, 4.1530000000000005, 0.6887, 0.6956, 0.6995, 0.6866, 2928.87, 2912.78, 2928.87, 2912.78, 942.7, 940.5, 943.5, 939.4, 956.0, 955.62, 959.38, 954.2, 13014.6, 12951.92, 13034.17, 12924.36, 653.49, 653.43, 655.0, 650.11, 1.638, 1.5533, 1.64, 1.5515, 13.319, 13.319, 13.319, 13.319, 4439.84, 4400.83
2007-02-01, 1382.9, 6203.1, 6242.0, 6257.3, 6197.5, 44641.6, 44046.04, 44642.91, 43824.45, 6789.11, 6772.83, 6805.09, 6758.85, 1842.93, 1833.0, 1851.51, 1833.0, 1656.94, 1645.03, 1668.3, 1645.02, 4082.7, 4123.85, 4137.85, 4068.55, 1438.24, 1428.65, 1441.61, 1424.78, 2.583, 2.55, 2.585, 2.55, 2463.93, 2443.33, 2471.2, 2433.76, 120.595, 120.65, 120.815, 120.49, 1.1761, 1.1803, 1.1846, 1.1747, 44714.0, 43895.0, 44630.0, 43830.0, 21.3861, 21.3699, 21.3861, 21.3699, 58.14, 56.9, 58.2, 55.75, 27561.49, 27136.72, 27621.98, 27074.0, 12621.69, 12520.03, 12685.54, 12461.3, 117.65, 117.15, 118.3, 116.75, 1185.98, 1190.26, 1193.44, 1184.08, 57.4, 56.25, 57.55, 55.16, 1849.11, 1848.97, 1852.02, 1832.97, 1.1931, 1.1863, 1.1937, 1.182, 800.34, 797.03, 803.46, 793.23, 652.0, 646.5, 655.5, 641.8, 404.0, 405.25, 409.25, 402.5, 1757.26, 1767.74, 1767.74, 1742.56, 4.154, 4.154, 4.154, 4.154, 0.6892, 0.6872, 0.6903, 0.6806, 2924.25, 2928.87, 2928.87, 2924.25, 941.5, 942.9, 943.6, 941.3, 951.11, 954.42, 955.57, 946.31, 13034.12, 12967.02, 13074.12, 12970.52, 654.04, 654.98, 656.78, 652.94, 1.6546, 1.6385, 1.68, 1.6134, 13.514000000000001, 13.535, 13.55, 13.535, 4448.45, 4423.27
2007-02-02, 1413.14, 6282.2, 6203.1, 6300.3, 6203.1, 44815.01, 44642.33, 45211.92, 44642.33, 6851.28, 6821.31, 6874.77, 6820.58, 1894.25, 1843.89, 1894.34, 1843.89, 1702.85, 1656.95, 1707.47, 1656.94, 4137.2, 4083.4, 4141.6, 4081.1, 1445.94, 1437.9, 1446.64, 1437.9, 2.5180000000000002, 2.5580000000000003, 2.58, 2.522, 2468.38, 2474.08, 2481.38, 2458.71, 120.05, 120.5, 120.6, 119.97, 1.1785, 1.1764, 1.1805, 1.1733, 44957.0, 45045.0, 45400.0, 44950.0, 21.388, 21.3718, 21.388, 21.3718, 57.3, 57.89, 58.86, 57.1, 27842.76, 27561.49, 27945.3, 27561.49, 12673.68, 12617.2, 12741.3, 12563.85, 118.75, 118.3, 119.3, 117.8, 1191.71, 1185.98, 1201.29, 1185.98, 56.72, 57.16, 58.37, 56.63, 1843.6, 1848.97, 1850.46, 1838.1, 1.1875, 1.1929, 1.1938, 1.1855, 807.77, 802.02, 807.77, 801.92, 657.4, 652.9, 661.5, 652.6, 398.0, 404.25, 408.5, 396.5, 1771.33, 1765.87, 1772.21, 1754.12, 4.1419999999999995, 4.1419999999999995, 4.1419999999999995, 4.1419999999999995, 0.6826, 0.6905, 0.6917, 0.6791, 2935.875, 2926.56, 2938.185, 2924.25, 937.05, 938.15, 939.35, 936.75, 962.74, 956.32, 963.2, 956.32, 13144.74, 13090.74, 13178.91, 13034.12, 657.0, 655.96, 659.98, 655.96, 1.6589, 1.6714, 1.7, 1.653, 13.672, 13.62, 13.62, 13.615, 4484.23, 4460.12
2007-02-05, 1417.95, 6310.9, 6282.2, 6329.0, 6282.2, 44997.83, 44815.23, 45203.72, 44597.32, 6885.76, 6853.77, 6904.88, 6848.17, 1896.62, 1894.52, 1904.67, 1885.76, 1701.26, 1702.85, 1712.21, 1682.19, 4183.5, 4140.2, 4198.7, 4132.95, 1448.39, 1445.94, 1449.33, 1444.49, 2.41, 2.425, 2.465, 2.385, 2475.88, 2474.19, 2478.41, 2466.56, 120.035, 120.0, 120.315, 119.98, 1.1849, 1.1786, 1.1872, 1.1776, 45051.0, 45065.0, 45390.0, 44690.0, 21.299, 21.2838, 21.299, 21.2838, 59.02, 57.39, 59.25, 57.05, 27933.07, 27842.62, 28005.95, 27818.04, 12653.49, 12673.84, 12740.65, 12582.99, 118.35, 119.25, 119.4, 117.75, 1187.09, 1191.71, 1191.71, 1183.45, 58.41, 56.66, 58.67, 56.65, 1843.76, 1842.11, 1851.37, 1840.29, 1.1897, 1.1869, 1.1913, 1.1839, 809.42, 807.95, 810.35, 806.77, 646.2, 655.7, 659.3, 642.0, 402.0, 398.0, 405.75, 394.5, 1780.38, 1774.8, 1786.4, 1771.46, 4.131, 4.131, 4.131, 4.131, 0.6817, 0.6822, 0.6836, 0.6763, 2947.5, 2924.25, 2947.5, 2924.25, 937.25, 938.05, 939.05, 936.75, 966.815, 962.66, 967.87, 961.45, 13111.57, 13177.66, 13177.78, 13102.45, 670.6, 659.77, 671.08, 659.77, 1.6840000000000002, 1.661, 1.6869999999999998, 1.639, 13.327, 13.3, 13.3, 13.3, 4510.82, 4477.43
2007-02-06, 1428.58, 6317.9, 6310.9, 6328.9, 6294.7, 45286.17, 44998.7, 45286.17, 44850.69, 6874.06, 6878.67, 6891.13, 6864.19, 1905.44, 1896.62, 1905.64, 1895.84, 1713.63, 1701.26, 1714.15, 1698.68, 4215.35, 4193.15, 4219.0, 4170.0, 1446.99, 1448.33, 1449.38, 1443.85, 2.405, 2.399, 2.4219999999999997, 2.396, 2470.6, 2475.03, 2481.57, 2466.18, 119.835, 120.02, 120.215, 119.73, 1.182, 1.1835, 1.1865, 1.1806, 45328.0, 44915.0, 45390.0, 44850.0, 21.3085, 21.2955, 21.3085, 21.2955, 58.74, 59.25, 59.95, 58.46, 28000.235, 27884.52, 28072.835, 27870.89, 12661.74, 12641.08, 12681.06, 12630.5, 116.6, 118.1, 118.35, 116.1, 1192.64, 1187.09, 1196.34, 1187.09, 58.1, 58.55, 59.39, 57.85, 1834.07, 1843.18, 1844.91, 1827.6, 1.1904, 1.1876, 1.1924, 1.1851, 806.69, 809.2, 810.49, 805.36, 650.9, 649.0, 651.0, 647.0, 402.0, 404.0, 407.0, 397.75, 1768.54, 1770.82, 1776.07, 1762.54, 4.088, 4.088, 4.088, 4.088, 0.6841, 0.6829999999999999, 0.6867, 0.6802, 2948.55, 2935.875, 2948.55, 2935.875, 935.8, 938.2, 938.6, 935.3, 970.89, 969.0, 972.54, 966.58, 13166.69, 13144.93, 13176.99, 13111.57, 674.42, 673.88, 676.77, 670.72, 1.6756, 1.6856, 1.7180000000000002, 1.6716, 13.515, 13.515, 13.515, 13.515, 4505.28, 4480.9
2007-02-07, 1426.29, 6346.3, 6317.9, 6369.7, 6317.9, 45351.8, 45286.73, 45485.59, 45038.04, 6875.7, 6881.9, 6906.68, 6862.19, 1923.27, 1906.01, 1927.06, 1905.06, 1730.73, 1713.63, 1735.82, 1708.0, 4195.9, 4216.55, 4228.15, 4186.15, 1448.0, 1446.98, 1450.19, 1443.4, 2.485, 2.474, 2.474, 2.474, 2471.49, 2475.78, 2478.24, 2454.6, 119.47, 119.79, 119.85, 119.37, 1.1825, 1.1823, 1.1845, 1.1808, 45415.0, 45650.0, 45680.0, 45100.0, 21.2585, 21.2469, 21.2585, 21.2469, 58.88, 58.9, 59.99, 58.5, 28067.4, 27926.42, 28139.72, 27923.74, 12666.31, 12661.66, 12738.41, 12586.44, 116.5, 117.0, 117.25, 116.25, 1201.03, 1192.64, 1206.0, 1192.64, 58.42, 58.35, 59.42, 58.06, 1838.76, 1833.49, 1841.26, 1826.47, 1.1918, 1.1898, 1.1928, 1.1858, 810.41, 807.2, 810.41, 804.3, 653.6, 648.2, 659.0, 648.1, 396.5, 402.0, 403.25, 396.25, 1761.29, 1764.64, 1770.38, 1757.38, 4.079, 4.079, 4.079, 4.079, 0.6806, 0.6841, 0.6853, 0.6779, 2949.6, 2947.5, 2949.6, 2947.5, 933.0, 934.9, 934.9, 932.4, 967.53, 974.13, 975.6, 965.97, 13183.33, 13204.03, 13222.35, 13158.36, 673.63, 677.36, 677.42, 671.77, 1.6909, 1.6835, 1.7145, 1.676, 13.63, 13.63, 13.63, 13.63, 4540.16, 4500.99
2007-02-08, 1423.58, 6369.5, 6346.3, 6379.8, 6338.2, 44587.96, 45352.25, 45425.04, 44488.21, 6915.56, 6886.01, 6924.46, 6885.08, 1917.82, 1924.23, 1926.61, 1913.25, 1724.34, 1730.73, 1738.89, 1714.59, 4224.25, 4198.2, 4232.3, 4192.85, 1450.02, 1447.41, 1452.99, 1446.44, 2.441, 2.445, 2.465, 2.4219999999999997, 2490.5, 2483.73, 2495.27, 2475.57, 119.495, 119.42, 119.585, 119.08, 1.1848, 1.182, 1.1858, 1.1814, 44624.0, 45400.0, 45540.0, 44760.0, 21.1925, 21.1785, 21.1925, 21.1785, 57.71, 59.12, 59.85, 57.25, 28123.76, 28067.29, 28293.44, 28012.26, 12666.87, 12656.86, 12748.99, 12589.56, 116.85, 116.3, 118.0, 116.3, 1206.03, 1201.03, 1206.81, 1196.66, 57.23, 58.7, 59.46, 56.74, 1839.47, 1838.07, 1843.05, 1832.55, 1.1924, 1.1906, 1.1942, 1.1873, 816.2, 811.16, 816.2, 809.41, 652.3, 654.8, 655.5, 650.4, 392.25, 396.5, 399.75, 391.5, 1764.91, 1758.72, 1773.05, 1753.19, 4.07, 4.07, 4.07, 4.07, 0.6853, 0.6799, 0.6862, 0.6775, 2951.23, 2949.6, 2951.23, 2949.6, 933.65, 931.95, 933.85, 930.25, 973.76, 969.53, 975.67, 966.07, 13142.25, 13210.57, 13237.74, 13108.23, 675.33, 676.07, 679.0, 675.08, 1.6661, 1.6975, 1.7225, 1.656, 13.667, 13.65, 13.65, 13.65, 4555.08, 4535.7
2007-02-09, 1427.68, 6346.4, 6369.5, 6375.0, 6330.1, 44891.94, 44584.54, 44891.94, 44069.55, 6876.73, 6911.24, 6918.04, 6849.85, 1879.37, 1917.13, 1917.13, 1878.86, 1679.79, 1724.33, 1724.39, 1678.7, 4223.4, 4232.0, 4245.3, 4188.45, 1448.31, 1449.99, 1450.45, 1442.81, 2.438, 2.4219999999999997, 2.443, 2.3890000000000002, 2488.67, 2484.5, 2492.41, 2477.71, 119.64, 119.45, 119.83, 119.43, 1.1824, 1.1848, 1.1879, 1.1819, 44850.0, 44530.0, 44810.0, 44080.0, 21.2217, 21.2065, 21.2217, 21.2065, 59.71, 57.73, 59.87, 57.3, 28197.26, 28225.34, 28291.49, 27921.28, 12637.63, 12639.16, 12666.88, 12576.59, 115.55, 116.8, 117.0, 115.5, 1193.62, 1206.02, 1206.02, 1186.52, 59.03, 57.26, 59.21, 56.81, 1830.83, 1838.69, 1844.96, 1826.89, 1.1984, 1.192, 1.199, 1.1889, 816.39, 815.05, 816.9, 812.39, 658.0, 650.0, 659.3, 649.1, 399.75, 393.0, 401.25, 392.75, 1751.32, 1759.15, 1759.24, 1740.4, 4.093, 4.093, 4.093, 4.093, 0.684, 0.6863, 0.6897, 0.6819, 2961.2, 2951.23, 2961.2, 2951.23, 935.05, 933.95, 936.25, 933.65, 970.71, 976.01, 977.53, 968.2, 13184.3, 13138.94, 13185.12, 13095.55, 691.28, 676.7, 692.89, 676.7, 1.725, 1.6685, 1.7295, 1.6554, 13.732000000000001, 13.732000000000001, 13.732000000000001, 13.732000000000001, 4549.88, 4493.96
2007-02-12, 1414.29, 6382.8, 6346.4, 6395.4, 6346.4, 44284.4, 44894.2, 45050.32, 44179.57, 6911.11, 6890.65, 6928.98, 6890.64, 1885.93, 1884.56, 1899.07, 1881.78, 1695.24, 1679.76, 1708.25, 1679.76, 4187.4, 4223.5, 4239.2, 4171.8, 1438.06, 1448.25, 1452.45, 1433.44, 2.506, 2.472, 2.515, 2.472, 2459.82, 2491.65, 2496.52, 2453.44, 119.615, 119.6, 119.715, 119.41, 1.172, 1.1826, 1.1853, 1.1711, 44250.0, 45000.0, 45100.0, 44380.0, 21.2801, 21.2696, 21.2801, 21.2696, 59.89, 59.78, 60.8, 59.3, 27906.89, 28228.71, 28346.01, 27862.63, 12580.83, 12638.03, 12725.59, 12518.58, 114.75, 115.5, 115.8, 114.6, 1201.15, 1193.62, 1201.34, 1193.62, 59.01, 59.0, 59.63, 58.46, 1822.75, 1830.62, 1832.46, 1817.68, 1.1915, 1.197, 1.1999, 1.1879, 807.11, 815.98, 817.01, 803.61, 667.5, 659.1, 669.5, 658.0, 406.25, 400.25, 409.75, 397.25, 1740.32, 1742.9, 1744.35, 1732.27, 4.0969999999999995, 4.0969999999999995, 4.0969999999999995, 4.0969999999999995, 0.6828, 0.6842, 0.6867, 0.6798, 2973.57, 2961.2, 2973.57, 2961.2, 934.6, 934.7, 935.6, 933.4, 968.5, 975.625, 977.23, 966.9, 13083.95, 13177.49, 13209.29, 13069.84, 695.27, 694.96, 697.83, 691.76, 1.7251, 1.724, 1.742, 1.71, 13.879000000000001, 13.81, 13.81, 13.81, 4532.06, 4517.11
2007-02-13, 1418.44, 6353.5, 6382.8, 6383.1, 6344.7, 43934.75, 44286.31, 44464.16, 43849.5, 6859.45, 6892.03, 6892.03, 6844.39, 1838.62, 1885.47, 1885.47, 1838.62, 1639.61, 1695.21, 1695.24, 1639.47, 4058.3, 4187.2, 4187.2, 4044.35, 1433.37, 1438.0, 1439.11, 1431.44, 2.467, 2.477, 2.51, 2.477, 2450.38, 2460.63, 2460.63, 2444.68, 120.005, 119.55, 120.035, 119.55, 1.1751, 1.1734, 1.1765, 1.1705, 43896.0, 44160.0, 44520.0, 43900.0, 21.2336, 21.2196, 21.2336, 21.2196, 57.81, 59.68, 59.76, 57.38, 27972.23, 27906.89, 27975.73, 27624.97, 12552.55, 12595.9, 12605.11, 12536.77, 113.9, 114.55, 114.8, 113.7, 1187.12, 1201.15, 1201.15, 1184.71, 56.6, 58.51, 58.68, 56.26, 1826.78, 1819.92, 1835.23, 1819.74, 1.1894, 1.1898, 1.194, 1.1839, 805.79, 808.02, 808.31, 802.41, 662.6, 664.3, 665.9, 661.0, 404.75, 406.25, 409.5, 403.0, 1734.46, 1727.1, 1745.55, 1722.76, 4.159, 4.159, 4.159, 4.159, 0.6837, 0.6818, 0.6869, 0.6812, 2993.77, 2973.57, 2993.77, 2973.57, 937.7, 935.3, 937.8, 935.1, 966.29, 975.24, 976.93, 965.6, 13040.54, 13100.58, 13128.84, 13018.64, 697.46, 695.33, 697.58, 692.68, 1.6454, 1.7280000000000002, 1.735, 1.635, 13.679, 13.679, 13.679, 13.679, 4520.67, 4491.93
