Date,KOSPI_Now
2014.1.2,-2.195054044
2014.1.3,-1.07005424
2014.1.6,0.366880081
2014.1.7,0.31536697199999997
2014.1.8,-0.024496795
2014.1.9,-0.655960305
2014.1.10,-0.388981096
2014.1.13,0.535454517
2014.1.14,-0.146234838
2014.1.15,0.37049027
2014.1.16,0.206831586
2014.1.17,-0.655999019
2014.1.20,0.478276969
2014.1.21,0.517458465
2014.1.22,0.33250334800000003
2014.1.23,-1.15863623
2014.1.24,-0.360958929
2014.1.27,-1.557282434
2014.1.28,0.344964771
2014.1.29,1.263478583
2014.2.3,-1.091620946
2014.2.4,-1.724515094
2014.2.5,0.23690277399999998
2014.2.6,0.876107692
2014.2.7,0.7657674179999999
2014.2.10,0.041612484
2014.2.11,0.45546716600000003
2014.2.12,0.19564609800000002
2014.2.13,-0.458715596
2014.2.14,0.69124424
2014.2.17,0.313356835
2014.2.18,0.028257876
2014.2.19,-0.204426501
2014.2.20,-0.636152615
2014.2.21,1.4120182119999998
2014.2.24,-0.44845568799999996
2014.2.25,0.811164413
2014.2.26,0.300784789
2014.2.27,0.388680566
2014.2.28,0.078850402
2014.3.3,-0.772731175
2014.3.4,-0.538507347
2014.3.5,0.8766139059999999
2014.3.6,0.22219516600000003
2014.3.7,-0.047580000000000004
2014.3.10,-1.025989021
2014.3.11,0.483519407
2014.3.12,-1.595319446
2014.3.13,0.09521148300000001
2014.3.14,-0.748560262
2014.3.17,0.39741653200000004
2014.3.18,0.657836713
2014.3.19,-0.130398256
2014.3.20,-0.937203253
2014.3.21,0.803325831
2014.3.24,0.548337416
2014.3.25,-0.221017193
2014.3.26,1.187894398
2014.3.27,0.6954095840000001
2014.3.28,0.153187359
2014.3.31,0.232710752
2014.4.1,0.320808215
2014.4.2,0.26456088899999997
2014.4.3,-0.177744399
2014.4.4,-0.28138636699999997
2014.4.7,0.080982249
2014.4.8,0.167361914
2014.4.9,0.297035168
2014.4.10,0.48325370799999995
2014.4.11,-0.556105964
2014.4.14,-0.021026914
2014.4.15,-0.23785440300000002
2014.4.16,-0.00301164
2014.4.17,-0.008031281999999999
2014.4.18,0.613940413
2014.4.21,-0.252459736
2014.4.22,0.250097538
2014.4.23,-0.19209468
2014.4.24,-0.101481226
2014.4.25,-1.33510814
2014.4.28,-0.121724841
2014.4.29,-0.228004428
2014.4.30,-0.151671697
2014.5.2,-0.11978856
2014.5.7,-0.9982443959999999
2014.5.8,0.552611502
2014.5.9,0.305034348
2014.5.12,0.42881602799999996
2014.5.13,0.9155495840000001
2014.5.14,1.40700882
2014.5.15,-0.031330346
2014.5.16,0.161177992
2014.5.19,0.084432613
2014.5.20,-0.19254245399999997
2014.5.21,-0.145679823
2014.5.22,0.361494376
2014.5.23,0.078388958
2014.5.26,-0.338097434
2014.5.27,-0.632725645
2014.5.28,0.972652593
2014.5.29,-0.237970115
2014.5.30,-0.859729856
2014.6.2,0.352889281
2014.6.3,0.327672328
2014.6.5,-0.651212809
2014.6.9,-0.27261611199999997
2014.6.10,1.0934453579999999
2014.6.11,0.142658316
2014.6.12,-0.14990048
2014.6.13,-1.033977083
2014.6.16,0.137629656
2014.6.17,0.399279691
2014.6.18,-0.602533037
2014.6.19,0.127670911
2014.6.20,-1.202793131
2014.6.23,0.34805672600000004
2014.6.24,0.98383732
2014.6.25,-0.630781959
2014.6.26,0.670108035
2014.6.27,-0.327811333
2014.6.30,0.688958064
2014.7.1,-0.16032284300000002
2014.7.2,0.8144072040000001
2014.7.3,-0.213866063
2014.7.4,-0.065142692
2014.7.7,-0.22590886
2014.7.8,0.076803383
2014.7.9,-0.306977764
2014.7.10,0.116970757
2014.7.11,-0.70400032
2014.7.14,0.258455102
2014.7.15,0.944891368
2014.7.16,0.037759847
2014.7.17,0.368516201
2014.7.18,-0.073234697
2014.7.21,-0.045557635
2014.7.22,0.5167203370000001
2014.7.23,-0.030065107999999997
2014.7.24,-0.083813205
2014.7.25,0.35675163600000004
2014.7.28,0.735550803
2014.7.29,0.642324081
2014.7.30,1.000984495
2014.7.31,-0.311628197
2014.8.1,-0.145463653
2014.8.4,0.35309440000000003
2014.8.5,-0.6806317959999999
2014.8.6,-0.267633308
2014.8.7,-0.301834787
2014.8.8,-1.139444442
2014.8.11,0.407168529
2014.8.12,0.102972977
2014.8.13,1.023282243
2014.8.14,0.0416998
2014.8.18,-0.48904140100000004
2014.8.19,0.877197255
2014.8.20,0.079183445
2014.8.21,-1.37834213
2014.8.22,0.610993978
2014.8.25,0.20372441300000002
2014.8.26,0.347422715
2014.8.27,0.33268054399999997
2014.8.28,0.040001349
2014.8.29,-0.347824411
2014.9.1,-0.032873427999999996
2014.9.2,-0.787287341
2014.9.3,-0.01852231
2014.9.4,0.246684867
2014.9.5,-0.333129079
2014.9.11,-0.744116599
2014.9.12,0.378534629
2014.9.15,-0.295808723
2014.9.16,0.34875381899999996
2014.9.17,0.963816498
2014.9.18,-0.720931247
2014.9.19,0.296912694
2014.9.22,-0.708435988
2014.9.23,-0.50802493
2014.9.24,0.331705201
2014.9.25,-0.075160637
2014.9.26,-0.12142902800000001
2014.9.29,-0.248075446
2014.9.30,-0.321227672
2014.10.1,-1.4133033680000002
2014.10.2,-0.772266688
2014.10.6,-0.393186786
2014.10.7,0.229629291
2014.10.8,-0.388258968
2014.10.10,-1.238010431
2014.10.13,-0.706366053
2014.10.14,0.10585250199999999
2014.10.15,-0.17312427100000002
2014.10.16,-0.367618425
2014.10.17,-0.946931203
2014.10.20,1.546831101
2014.10.21,-0.765779302
2014.10.22,1.132471492
2014.10.23,-0.274655777
2014.10.24,-0.30854450899999997
2014.10.27,0.326116872
2014.10.28,-0.325574414
2014.10.29,1.842985335
2014.10.30,-0.11421753300000001
2014.10.31,0.28076552
2014.11.3,-0.58337533
2014.11.4,-0.91040825
2014.11.5,-0.194296167
2014.11.6,0.261464304
2014.11.7,0.17505990300000002
2014.11.10,0.946455175
2014.11.11,0.24358732100000002
2014.11.12,0.217524198
2014.11.13,-0.34362339700000005
2014.11.14,-0.7839796790000001
2014.11.17,-0.077629374
2014.11.18,1.202903845
2014.11.19,-0.007117401999999999
2014.11.20,-0.448936635
2014.11.21,0.347286062
2014.11.24,0.697257792
2014.11.25,0.08440567300000001
2014.11.26,0.031814808
2014.11.27,0.063104542
2014.11.28,-0.06609185299999999
2014.12.1,-0.785549127
2014.12.2,0.031039782000000002
2014.12.3,0.207545922
2014.12.4,0.8477544659999999
2014.12.5,0.00050337
2014.12.8,-0.386082895
2014.12.9,-0.40425478200000003
2014.12.10,-1.288211269
2014.12.11,-1.4890314359999999
2014.12.12,0.26714112
2014.12.15,-0.070249934
2014.12.16,-0.8451540340000001
2014.12.17,-0.208494168
2014.12.18,-0.139988212
2014.12.19,1.711725955
2014.12.22,0.680836071
2014.12.23,-0.211000865
2014.12.24,0.391434849
2014.12.26,0.079625606
2014.12.29,-1.04200887
2014.12.30,-0.6364570039999999
2015.1.2,0.566405128
2015.1.5,-0.554909574
2015.1.6,-1.7382226280000002
2015.1.7,0.07330872
2015.1.8,1.105195267
2015.1.9,1.052686845
2015.1.12,-0.194835559
2015.1.13,-0.19833936300000002
2015.1.14,-0.18152039
2015.1.15,0.025082826000000003
2015.1.16,-1.3588347769999998
2015.1.19,0.7674259720000001
2015.1.20,0.824652322
2015.1.21,0.152217316
2015.1.22,-0.021340495
2015.1.23,0.79497298
2015.1.26,-0.021176701000000003
2015.1.27,0.863779137
2015.1.28,0.470190535
2015.1.29,-0.538341541
2015.1.30,-0.090209224
2015.2.2,0.175451197
2015.2.3,-0.036872401
2015.2.4,0.554826943
2015.2.5,-0.50693146
2015.2.6,0.137236025
2015.2.9,-0.43568974
2015.2.10,-0.572162301
2015.2.11,0.50830122
2015.2.12,-0.209179216
2015.2.13,0.8173544909999999
2015.2.16,0.037292465
2015.2.17,0.164434208
2015.2.23,0.353819878
2015.2.24,0.39270673
2015.2.25,0.726170475
2015.2.26,0.13112481
2015.2.27,-0.365263813
2015.3.2,0.554436499
2015.3.3,0.22886504
2015.3.4,-0.154393469
2015.3.5,0.004503851
2015.3.6,0.7285901579999999
2015.3.9,-0.999533021
2015.3.10,-0.403950181
2015.3.11,-0.198511666
2015.3.12,-0.516955014
2015.3.13,0.771342593
2015.3.16,0.077551
2015.3.17,2.142573201
2015.3.18,-0.071924371
2015.3.19,0.46537997
2015.3.20,-0.031895735
2015.3.23,-0.031905912
2015.3.24,0.234706053
2015.3.25,0.070540862
2015.3.26,-0.9912816170000001
2015.3.27,-0.136460723
2015.3.30,0.5069808889999999
2015.3.31,0.541368643
2015.4.1,-0.616355468
2015.4.2,0.03056521
2015.4.3,0.805787873
2015.4.6,0.049378612
2015.4.7,0.029319351
2015.4.8,0.5974509410000001
2015.4.9,-0.018938842
2015.4.10,1.403196899
2015.4.13,0.5345441999999999
2015.4.14,0.60983744
2015.4.15,0.39020324700000003
2015.4.16,0.940583785
2015.4.17,0.16823216
2015.4.20,0.14975507300000002
2015.4.21,-0.089439188
2015.4.22,-0.04196215
2015.4.23,1.376936317
2015.4.24,-0.626204904
2015.4.27,-0.10463931800000001
2015.4.28,-0.457465447
2015.4.29,-0.234672925
2015.4.30,-0.72154315
2015.5.4,0.237874735
2015.5.6,-1.29676442
2015.5.7,-0.6452593870000001
2015.5.8,-0.262075562
2015.5.11,0.56868311
2015.5.12,-0.029083905
2015.5.13,0.82937089
2015.5.14,0.29184167699999997
2015.5.15,-0.65225696
2015.5.18,0.342748635
2015.5.19,0.337319986
2015.5.20,0.881250442
2015.5.21,-0.781943782
2015.5.22,1.09713069
2015.5.26,-0.12114999300000001
2015.5.27,-1.679496151
2015.5.28,0.160854093
2015.5.29,0.185229927
2015.6.1,-0.587762436
2015.6.2,-1.128726152
2015.6.3,-0.7447176999999999
2015.6.4,0.470152581
2015.6.5,-0.229634418
2015.6.8,-0.14070886300000002
2015.6.9,-0.056169166
2015.6.10,-0.615785623
2015.6.11,0.257882729
2015.6.12,-0.215889255
2015.6.15,-0.47997972899999997
2015.6.16,-0.665909358
2015.6.17,0.30265389
2015.6.18,0.34498687899999997
2015.6.19,0.24879033
2015.6.22,0.40059405200000003
2015.6.23,1.2670546329999999
2015.6.24,0.20805304600000002
2015.6.25,-0.022536237999999997
2015.6.26,0.249393303
2015.6.29,-1.4242247380000002
2015.6.30,0.665375712
2015.7.1,1.142127085
2015.7.2,0.44997592799999997
2015.7.3,-0.138563965
2015.7.6,-2.3987721019999997
2015.7.7,-0.664092739
2015.7.8,-1.18022438
2015.7.9,0.575336894
2015.7.10,0.16569599699999998
2015.7.13,1.494212695
2015.7.14,-0.111083084
2015.7.15,0.664325986
2015.7.16,0.72265559
2015.7.17,-0.531637203
2015.7.20,-0.167566292
2015.7.21,0.49727247700000005
2015.7.22,-0.906595252
2015.7.23,0.016467044
2015.7.24,-0.92539236
2015.7.27,-0.349469198
2015.7.28,0.014223983999999999
2015.7.29,-0.072581041
2015.7.30,-0.912338905
2015.7.31,0.55125481
2015.8.3,-1.067403554
2015.8.4,0.97087862
2015.8.5,0.08727853699999999
2015.8.6,-0.811425981
2015.8.7,-0.151990026
2015.8.10,-0.351203594
2015.8.11,-0.824692862
2015.8.12,-0.562756399
2015.8.13,0.40446071100000003
2015.8.17,-0.753229206
2015.8.18,-0.622802918
2015.8.19,-0.862870989
2015.8.20,-1.280306077
2015.8.21,-2.009871771
2015.8.24,-2.465792854
2015.8.25,0.919221121
2015.8.26,2.570087132
2015.8.27,0.734389601
2015.8.28,1.555031447
2015.8.31,0.19714399300000002
2015.9.1,-1.404076251
2015.9.2,0.051717923
2015.9.3,0.01618613
2015.9.4,-1.539521699
2015.9.7,-0.14951962800000002
2015.9.8,-0.241076454
2015.9.9,2.9552664639999997
2015.9.10,1.442973839
2015.9.11,-1.057025345
2015.9.14,-0.51046426
2015.9.15,0.315823263
2015.9.16,1.955552344
2015.9.17,0.052646233
2015.9.18,0.9845736629999999
2015.9.21,-1.5666725119999998
2015.9.22,0.884622432
2015.9.23,-1.887934775
2015.9.24,0.126501563
2015.9.25,-0.21827333
2015.9.30,1.027356718
2015.10.1,0.841141017
2015.10.2,-0.48703595200000005
2015.10.5,0.435096056
2015.10.6,0.6268166310000001
2015.10.7,0.76306734
2015.10.8,0.6825070790000001
2015.10.12,0.10398459
2015.10.13,-0.12761979199999998
2015.10.14,-0.47051831299999997
2015.10.15,1.180363763
2015.10.16,-0.14803739800000001
2015.10.19,0.000492548
2015.10.20,0.44772370200000006
2015.10.21,0.17750666899999998
2015.10.22,-0.977983142
2015.10.23,0.860108749
2015.10.26,0.376396785
2015.10.27,-0.167473927
2015.10.28,-0.10466339
2015.10.29,-0.40881072799999996
2015.10.30,-0.23056200100000002
2015.11.2,0.284310682
2015.11.3,0.6466067879999999
2015.11.4,0.21333723899999998
2015.11.5,-0.16368127
2015.11.6,-0.40694638899999996
2015.11.9,-0.753036398
2015.11.10,-1.4370341119999999
2015.11.11,0.034058068999999996
2015.11.12,-0.195767222
2015.11.13,-1.006842718
2015.11.16,-1.5339863880000002
2015.11.17,1.0581465970000001
2015.11.18,-0.035649171
2015.11.19,1.3261126509999999
2015.11.20,0.047764855999999994
2015.11.23,0.695526318
2015.11.24,0.628337575
2015.11.25,-0.340724797
2015.11.26,1.0580167409999999
2015.11.27,-0.083223354
2015.11.30,-1.8245531030000002
2015.12.1,1.604441834
2015.12.2,-0.723345175
2015.12.3,-0.757481498
2015.12.4,-0.9864247490000001
2015.12.7,-0.54345624
2015.12.8,-0.745033534
2015.12.9,-0.041045847999999996
2015.12.10,0.19658768899999998
2015.12.11,-0.176735465
2015.12.14,-1.067422073
2015.12.15,0.267141123
2015.12.16,1.884664532
2015.12.17,0.43465014700000004
2015.12.18,-0.133470849
2015.12.21,0.297167041
2015.12.22,0.573897506
2015.12.23,0.334243385
2015.12.24,-0.42866718
2015.12.28,-1.335744606
2015.12.29,0.114558618
2015.12.30,-0.254283404
